URL,category,Product Title,Price,Images,Video Source,Size,Stone,Metal,Band,Finger Size Info,images_Stone_size,image_metal,image_Finger_Ring_Size,Material,Cut,Clarity,Color,Additional Fatures
https://zenmoissanite.com/collections/emerald-engagement-rings/products/the-beth-emerald-bezel-ring,emerald engagement rings,Beth - Emerald,"Rs. 111,000.00","https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5-2.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5-3.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5-4.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5-5.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/9x7mm_2.7cte_EmeraldBeth_1.7mmplainband_-14kWG-Size6.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/5e3b8675325a4bcab0f14853623349da.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/5e3b8675325a4bcab0f14853623349da/5e3b8675325a4bcab0f14853623349da.HD-1080p-7.2Mbps-10006385.mp4?v=0,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","9x7mm emerald, 14k white gold",Shown on a size 4.75 finger,,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS,Colorless (EF),
https://zenmoissanite.com/collections/emerald-engagement-rings/products/betty-emerald,emerald engagement rings,Betty - Emerald,"Rs. 181,200.00","https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5-2.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5-9FullRedo.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5-3.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5-4.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/InStock_8x6mm_1.75cte_East-WestEmerald4-prongBetty_2mmplainband_-14kYG-Size6.5Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/7a058ca1d6f445098d330637a311a319.thumbnail.0000000_610x.jpg, https://zenmoissanite.com/cdn/shop/products/b3815ec895ff49e2aaf4c247d8aec112.thumbnail.0000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/7a058ca1d6f445098d330637a311a319/7a058ca1d6f445098d330637a311a319.HD-1080p-7.2Mbps.mp4?v=0,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","8x6mm (1.9cte) emerald, 14k yellow gold",Shown on a size 6.5 finger,,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS,Colorless (EF),
https://zenmoissanite.com/collections/emerald-engagement-rings/products/the-caroline-emerald,emerald engagement rings,Caroline - Emerald,"Rs. 117,100.00","https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75-2.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75-3.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75-4.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75-5.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle-8.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/10x7mmEmeraldCaroline-14kYG-Size3.75Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/962506cfec4d4cc58ecc12226c2ee50c.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/7f9f67b4f2534c4b81479e507cec8eba.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/962506cfec4d4cc58ecc12226c2ee50c/962506cfec4d4cc58ecc12226c2ee50c.HD-1080p-7.2Mbps-21041124.mp4?v=0,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","10x7mm emerald, 14k yellow gold",,,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS,Colorless (EF),
https://zenmoissanite.com/collections/emerald-engagement-rings/products/carrie-emerald,emerald engagement rings,Carrie - Emerald,"Rs. 101,700.00","https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.752.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.753.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/9.5x6.5mm_2.7cte_Emerald4-prongCarrie_2mmplainband_-14kYG-Size6.75-Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/0ced6333d27a44b882d9a87a511fd3fd.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/71dea43dda524778846864c364549779.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/0ced6333d27a44b882d9a87a511fd3fd/0ced6333d27a44b882d9a87a511fd3fd.HD-1080p-7.2Mbps-28733524.mp4?v=0,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes","9.5x6.5mm (2.7cte) emerald, 14k yellow gold",Shown on a size 4.75 finger (images).,Shown on a size 4.75 finger (videos).,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS,Colorless (EF),
https://zenmoissanite.com/collections/emerald-engagement-rings/products/the-hannah-3-stone-oval-lab-emerald-pear-ring,emerald engagement rings,Hannah - Oval (Lab-Emerald) & Pear,"Rs. 194,800.00","https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6-4.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6-1.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6-2.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6-3.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-1.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-6.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-8.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-9.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-10.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-11.jpg, https://zenmoissanite.com/cdn/shop/files/10.5x7mmLab-EmeraldOval_5x3mmBrilliantPear_3.1cttotalweight_Hannah_1.7mmplainband_-14kYG-Size6Lifestyle-12.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/4432c0d72e7b46038b95abdf8b13e741.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/097749c8de9d4e1facd66455889a5e5b.thumbnail.0000000000_610x.jpg, https://zenmoissanite.com/cdn/shop/files/preview_images/4cf568055a4742c79b6c617fc6fae006.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/4432c0d72e7b46038b95abdf8b13e741/4432c0d72e7b46038b95abdf8b13e741.HD-1080p-7.2Mbps-25775891.mp4?v=0,"1.8cte total weight, 2.1cte total weight, 2.6cte total weight, 3.2cte total weight, 4.2cte total weight",[],,,,3.2ct total weight,14k yellow gold,Shown on a size 4.75 finger,Moissanite from Zen Moissanite and metal of choice,,VVS1/VVS2,Colorless (DEF),"Our Blair's sister which features an elevated mount to accommodate a band to sit flush with it.Center Stone:Cut : Oval (antique, hybrid, brilliant or crushed ice)Composition: lab-emeraldSide Stones:Cut : pear brilliantComposition: moissaniteStone layouts listed (customizable):1.8cte total weight4x2.5mm pear | 8x6mm oval | 4x2.5mm pear2.1cte total weight4x2.5mm pear | 9x6mm oval | 4x2.5mm pear2.6cte total weight5x3mm pear | 9.5x6.5mm oval | 5x3mm pear3.2cte total weight5x3mm pear | 10.5x7mm oval | 5x3mm pear4.2cte total weight6x4mm pear | 11x7.5mm oval | 6x4mm pear"
https://zenmoissanite.com/collections/emerald-engagement-rings/products/the-harley-emerald,emerald engagement rings,Harley - Emerald,"Rs. 104,800.00","https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9-2.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9-3.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9-4.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9-5.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9Lifestyle-2.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9Lifestyle-9.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9Lifestyle-10.jpg, https://zenmoissanite.com/cdn/shop/products/14x10mm_8cte_Emerald4-prongHarley_2mmplainband_-14kYG-Size9Lifestyle-11.jpg",,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes",14x10mm emeral,14k yellow gold,Shown on a size 7 finger.,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS1/VVS2,Colorless (DEF),Our signature solitaire design featuring claw prongs and a hidden halo.
https://zenmoissanite.com/collections/emerald-engagement-rings/products/the-jasmine-emerald,emerald engagement rings,Jasmine (with Pavé) - Emerald,"Rs. 144,900.00","https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75-2.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75-4.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75Lifestyle-3.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75Lifestyle-4.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75Lifestyle-5.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75Lifestyle-7.jpg, https://zenmoissanite.com/cdn/shop/products/9x7mm_2.4cte_EmeraldJasmine4-prongJasmine_1.7mmpaveband_-18kWG-Size4.75Lifestyle.jpg, https://zenmoissanite.com/cdn/shop/products/63260b4618ef49208a336351348373a8.thumbnail.0000000000_610x.jpg",https://zenmoissanite.com/cdn/shop/videos/c/vp/63260b4618ef49208a336351348373a8/63260b4618ef49208a336351348373a8.HD-1080p-7.2Mbps-10416761.mp4?v=0,,"['MOISSANITE', 'LAB-DIAMOND']","14k rose gold, 14k yellow gold,  14k white gold,  18k rose gold, 18k yellow gold, 18k white gold, platinum","THIN, STANDARD, WIDE, CUSTOM",", 3.25, 3.5, 3.75, 4, 4.25, 4.5, 4.75, 5, 5.25, 5.5, 5.75, 6, 6.25, 6.5, 6.75, 7, 7.25, 7.5, 7.75, 8, 8.25, 8.50, 8.75, 9, 9.25, 9.5, 9.75, 10, 10.25, 10.5, 10.75, 11, 11.25, 11.5, 11.75, 12, 12.25, 12.5, 12.75, 12.75+ Contact our team for additional sizes",9x7mm emerald,14k white gold,Shown on a size 4.75 finger,Metal of choice + Moissanite from Zen Moissanite,Emerald,VVS1-VVS2,Colorless (DEF),"DisclaimerDue to the invisible gallery feature, this ring design cannot undergo a standard resizing process. Please note that recasting is required for any size adjustments, whether it is to size up or down."
